fold,split_role,building_id,grid_id,population,area_total,use_main_code,floors_above,floors_below,height_m,approved_year,use_main_code_int,land_use_residential,land_use_commercial,land_use_industrial,business_density_50m,factory_within_100m,target_population
2,fold_2_train,2009176229284334955200000000,다사320340,117.0,429.45,01000,3,0,173.87,2009,1000,1,0,0,12,0,8.08091099452863
2,fold_2_train,2009176237694324761600000000,다사320330,278.0,11552.62,02000,21,0,0.0,2009,2000,1,0,0,0,0,278.0
2,fold_2_train,2009176239584350849900000000,다사320356,13.0,265.79,01000,2,1,23.11,2009,1000,1,0,0,2,0,6.313532378307266
2,fold_2_train,2009176251604359394000000000,다사320365,33.0,81.0,03000,1,0,29.24,2009,3000,0,1,0,3,1,0.09882847768650409
2,fold_2_train,2009176257174359467600000000,다사320365,33.0,65.66,03000,1,0,23.7,2009,3000,0,1,0,1,1,0.08011207215920813
2,fold_2_train,2009176265014326186400000000,다사320331,370.0,13206.88,02000,31,0,0.0,2009,2000,1,0,0,15,0,367.92843987001015
2,fold_2_train,2009176287584328277900000000,다사321334,286.0,5296.752,02000,24,0,0.0,2009,2000,1,0,0,0,0,138.72518125781428
2,fold_2_train,2009176302774326642900000000,다사321332,732.0,1530.642,02000,1,1,0.0,2009,2000,1,0,0,0,0,40.094969432518184
2,fold_2_train,2009176321724335892600000000,다사321341,184.0,384.1,01000,4,0,178.07,2009,1000,1,0,0,4,0,9.14799622557008
2,fold_2_train,2009176348884328941200000000,다사321334,286.0,5623.191,02000,25,0,0.0,2009,2000,1,0,0,7,0,147.27481874218574
2,fold_2_train,2009176384604326480100000000,다사322332,392.0,8942.864,02000,24,0,0.0,2009,2000,1,0,0,0,0,171.04268862350358
2,fold_2_train,2009176408384328797500000000,다사322334,281.0,20.1,02000,1,0,0.0,2009,2000,1,0,0,0,0,0.4753877265150743
2,fold_2_train,2009176431064327089700000000,다사322332,392.0,11552.62,02000,21,0,0.0,2009,2000,1,0,0,0,0,220.9573113764964
2,fold_2_train,2009176440064328259800000000,다사322333,600.0,10931.955,02000,25,0,0.0,2009,2000,1,0,0,0,0,77.33648931146294
2,fold_2_train,2009176445524388793900000000,다사323394,242.0,724.78,02000,5,0,221.65,2009,2000,1,0,0,1,0,27.296190064672462
2,fold_2_train,2009176456864388740100000000,다사323394,242.0,650.1,02000,5,0,178.45,2009,2000,1,0,0,8,0,24.48364077519188
2,fold_2_train,2009176470484343072500000000,다사323348,481.0,237.09,04000,2,0,41.52,2009,4000,0,1,0,4,0,0.33416737241909544
2,fold_2_train,2009176483204327738600000000,다사323333,199.0,9818.041,02000,18,0,0.0,2009,2000,1,0,0,0,0,199.0
2,fold_2_train,2009176513094343319500000000,다사323349,8.0,167.16,04000,3,0,153.36,2009,4000,0,1,0,4,0,0.32996137521410923
2,fold_2_train,2009176528674334156600000000,다사323339,203.0,4431.89,09000,6,2,419.48,2009,9000,0,0,0,5,1,53.97169837354284
2,fold_2_train,2009176547644335217800000000,다사323340,13.0,200.0,03000,1,0,16.69,2009,3000,0,1,0,6,0,0.16131834313652496
2,fold_2_train,2009176551384332985400000000,다사323338,5.0,9977.11,15000,9,3,602.09,2009,15000,0,1,0,31,1,2.023393390226491
2,fold_2_train,2009176555174335096300000000,다사323340,13.0,397.95,04000,2,0,33.22,2009,4000,0,1,0,5,0,0.32098317325590053
2,fold_2_train,2009176745504380997000000000,다사325386,124.0,338.4,01000,3,0,148.55,2009,1000,1,0,0,27,1,6.591713655315376
2,fold_2_train,2009176759034383217400000000,다사326388,130.0,4136.48,06000,3,1,95.91,2009,6000,0,0,0,0,0,79.94826148171384
2,fold_2_train,2009176830734403254600000000,다사326408,256.0,1485.0,03000,3,0,151.3762,2009,3000,0,1,0,8,0,1.6292928476461184
2,fold_2_train,2009177114614387391700000000,,,214.35,10000,1,0,0.0,2009,10000,0,0,0,0,0,0.0
2,fold_2_train,2009177356954373206600000000,다사332378,296.0,658.97,01000,4,0,139.61,2009,1000,1,0,0,3,0,23.230174257462295
2,fold_2_train,2009177476184372283300000000,다사333377,84.0,649.38,01000,4,0,166.55,2009,1000,1,0,0,0,0,19.121700329270357
2,fold_2_train,2009177523954372772300000000,다사333378,196.0,658.33,01000,4,0,155.85,2009,1000,1,0,0,3,0,20.882994218979615
2,fold_2_train,2009177693544369581900000000,다사335375,202.0,2520.985,03000,3,1,140.62,2009,3000,0,1,0,18,0,11.06493164201167
2,fold_2_train,2009177748544369062300000000,다사335374,239.0,2048.99,06000,3,2,114.51,2009,6000,0,0,0,7,0,3.10154614138533
2,fold_2_train,2009177750434402207900000000,다사336407,83.0,582.58,04000,2,0,88.86,2009,4000,0,1,0,3,0,0.8940078499556179
2,fold_2_train,2009177787664368731900000000,다사336374,135.0,8736.02,10000,5,1,79.04,2009,10000,0,0,0,1,0,13.749296716502544
2,fold_2_train,2009177794544369520000000000,다사336375,231.0,363.0,03000,2,0,68.27,2009,3000,0,1,0,8,0,2.0852253454859784
2,fold_2_train,2009177812354387360400000000,다사336393,130.0,391.38,02000,5,0,194.9104,2009,2000,1,0,0,11,1,13.805594424948696
2,fold_2_train,2009177881254366316400000000,다사337371,130.0,154.71,01000,3,0,72.09,2009,1000,1,0,0,0,0,6.602097592200503
2,fold_2_train,2009177895704366496300000000,다사337372,190.0,362.0,01000,4,0,177.02,2009,1000,1,0,0,0,0,13.94267852274098
2,fold_2_train,2009177898734387325100000000,다사337392,154.0,668.93,02000,5,0,190.52,2009,2000,1,0,0,16,1,22.246656335665318
2,fold_2_train,2009177941774387857400000000,다사337393,150.0,485.64,04000,2,0,114.43,2009,4000,0,1,0,7,1,0.9448185058980536
2,fold_2_train,2009177976644389562600000000,다사338395,64.0,321.16,02000,5,0,58.81,2009,2000,1,0,0,1,1,8.95683738523015
2,fold_2_train,2009177976784389416800000000,다사338395,64.0,251.97,02000,5,0,193.38,2009,2000,1,0,0,1,1,7.027196151315359
2,fold_2_train,2009177991314387534800000000,다사338393,207.0,218.92,01000,3,0,178.56,2009,1000,1,0,0,11,1,7.009111013428174
2,fold_2_train,2009178014804388438000000000,다사338394,76.0,780.48,02000,5,0,198.28,2009,2000,1,0,0,1,1,24.685567033906377
2,fold_2_train,2009178017514368573600000000,다사338374,331.0,501.355,02000,5,0,198.16,2009,2000,1,0,0,1,0,15.76519976787565
2,fold_2_train,2009178110924387985000000000,다사339393,196.0,617.82,02000,5,0,204.51,2009,2000,1,0,0,3,1,20.22478080430989
2,fold_2_train,2009178167204386970300000000,다사340392,211.0,522.56,02000,5,0,198.62,2009,2000,1,0,0,1,0,17.913407823498112
2,fold_2_train,2009178168384386821300000000,다사340392,211.0,207.78,01000,2,0,104.8335,2009,1000,1,0,0,1,0,7.122718687933324
2,fold_2_train,2009178181274389274900000000,다사340394,208.0,659.56,02000,5,0,171.14,2009,2000,1,0,0,2,1,13.85377685972529
2,fold_2_train,2009178192754388980200000000,다사340394,208.0,176.7,04000,2,0,74.27,2009,4000,0,1,0,6,1,0.18557541172247097
2,fold_2_train,2009178198484387804200000000,다사340393,282.0,484.14,02000,5,0,195.84,2009,2000,1,0,0,1,1,15.286373714789494
2,fold_2_train,2009178250294388273700000000,다사341393,146.0,659.56,02000,5,0,143.01,2009,2000,1,0,0,5,0,23.621688019315197
2,fold_2_train,2009178265114387004600000000,다사341392,140.0,160.47,01000,3,0,135.08,2009,1000,1,0,0,3,0,5.021087144552545
2,fold_2_train,2009179241434373229000000000,다사350378,23.0,42.0,03000,1,0,19.44,2009,3000,0,1,0,2,1,0.05342095992930295
2,fold_2_train,2009179595714373612500000000,,,156.0,21000,1,0,16.2,2009,21000,0,0,0,0,1,0.0
2,fold_2_train,2009179606254373675700000000,,,165.2,21000,1,0,17.15,2009,21000,0,0,0,0,1,0.0
2,fold_2_train,2009179610274398590000000000,다사354404,5.0,341.12,04000,1,0,51.8,2009,4000,0,1,0,3,0,0.32938531863819565
2,fold_2_train,2009179627724397746200000000,다사354403,0.0,402.65,04000,1,0,54.35,2009,4000,0,1,0,8,0,0.0
2,fold_2_train,2009179707044398528100000000,다사355404,5.0,247.56,04000,1,0,49.12,2009,4000,0,1,0,3,0,0.3523143219842087
2,fold_2_train,2010171162444326745200000000,다사269332,13.0,7.26,17000,1,0,0.08,2010,17000,0,0,1,1,1,0.02013586052108313
2,fold_2_train,2010171210044326863500000000,다사270332,0.0,14798.9,17000,7,0,258.64967,2010,17000,0,0,1,1,1,0.0
2,fold_2_train,2010171470734329744100000000,다사272335,18.0,21.96,17000,1,0,1.33,2010,17000,0,0,1,0,1,0.04727709390832588
2,fold_2_train,2010171619844324803300000000,다사274330,13.0,1023.0,17000,2,0,154.88,2010,17000,0,0,1,0,1,1.0873253301261636
2,fold_2_train,2010171721124327308300000000,다사275333,8.0,21.6,17000,1,0,0.53,2010,17000,0,0,1,3,1,0.045761621147801024
2,fold_2_train,2010171984454322101800000000,다사278328,8.0,28.8,17000,2,0,2.73,2010,17000,0,0,1,1,1,0.022077403145455015
2,fold_2_train,2010172130214324931200000000,,,3943.05,17000,6,0,0.0,2010,17000,0,0,1,0,1,0.0
2,fold_2_validation,2010172172004410890600000000,다사280416,5.0,1151.7,20000,3,0,174.32,2010,20000,0,0,0,7,1,0.5366138672541136
2,fold_2_train,2010172223784326486400000000,다사280332,5.0,31.87,17000,1,0,0.21,2010,17000,0,0,1,0,1,0.027353170890801887
2,fold_2_train,2010172259524329160400000000,다사280335,8.0,53.1,17000,1,0,6.0665,2010,17000,0,0,1,0,1,0.09989136109033961
2,fold_2_train,2010172263924335755300000000,다사280341,14.0,2524.6,17000,4,0,305.27,2010,17000,0,0,1,0,1,2.7559794345627604
2,fold_2_train,2010172546754317872800000000,다사283323,0.0,2359.79,17000,3,0,142.75,2010,17000,0,0,1,0,1,0.0
2,fold_2_train,2010172549994341917800000000,,,77.22,10000,2,0,14.3532,2010,10000,0,0,0,0,0,0.0
2,fold_2_train,2010172555754317736700000000,다사283323,0.0,32.0,18000,1,0,1.9,2010,18000,0,0,1,0,1,0.0
2,fold_2_train,2010172692314341145600000000,,,2705.27,10000,5,1,80.2,2010,10000,0,0,0,0,1,0.0
2,fold_2_train,2010172696224332932000000000,다사285338,5.0,185.25,17000,1,0,11.24,2010,17000,0,0,1,2,1,0.11774434255118463
2,fold_2_train,2010172721954341235200000000,,,77.22,10000,2,0,14.3532,2010,10000,0,0,0,0,0,0.0
2,fold_2_validation,2010172772364387003900000000,다사286392,244.0,4238.55,14000,12,1,448.14,2010,14000,0,1,0,13,0,11.689864839432614
2,fold_2_train,2010172846314317041200000000,다사286322,5.0,825.74,17000,2,0,49.95,2010,17000,0,0,1,1,1,0.35756443599183496
2,fold_2_train,2010172847694327024600000000,다사286332,5.0,31.0,17000,2,0,2.0,2010,17000,0,0,1,0,1,0.042230995370937996
2,fold_2_train,2010172856714317163800000000,,,532.44,17000,2,0,32.21,2010,17000,0,0,1,1,1,0.0
2,fold_2_train,2010172863194345312700000000,,,484.71,17000,4,0,29.4,2010,17000,0,0,1,0,1,0.0
2,fold_2_train,2010172937254330762600000000,다사287336,8.0,4689.02,17000,4,0,141.67,2010,17000,0,0,1,0,1,4.644743978029434
2,fold_2_train,2010173001244337252800000000,,,28007.51,14000,11,2,316.6491,2010,14000,0,1,0,14,1,0.0
2,fold_2_train,2010173088424337573300000000,,,4470.82,20000,4,0,208.08,2010,20000,0,0,0,8,0,0.0
2,fold_2_train,2010173114634337523600000000,,,414.85,03000,1,0,71.7485,2010,3000,0,1,0,8,0,0.0
2,fold_2_validation,2010173115344392955500000000,다사289398,43.0,653.83,02000,5,0,212.97,2010,2000,1,0,0,4,1,10.279021005227314
2,fold_2_validation,2010173126834394436800000000,다사289400,370.0,531.93,02000,5,0,240.69,2010,2000,1,0,0,16,0,27.689303254512165
2,fold_2_validation,2010173168014387811500000000,다사290393,194.0,843.55,02000,6,0,204.25,2010,2000,1,0,0,15,1,48.10597214005666
2,fold_2_validation,2010173169294388017600000000,다사290393,194.0,916.875,02000,6,0,220.93,2010,2000,1,0,0,17,1,52.287550478234195
2,fold_2_validation,2010173295304388604800000000,다사291394,341.0,890.26,04000,7,0,248.26,2010,4000,0,1,0,19,0,2.0230106987537653
2,fold_2_train,2010173309604331872800000000,다사291337,19.0,313.1,17000,1,0,10.45,2010,17000,0,0,1,2,1,14.195141739047438
2,fold_2_train,2010173320254326369000000000,,,1055.52,17000,3,0,17.11,2010,17000,0,0,1,0,1,0.0
2,fold_2_train,2010173334304342764900000000,,,363.78,17000,1,0,5.52,2010,17000,0,0,1,0,1,0.0
2,fold_2_validation,2010173365084399017500000000,다사292404,175.0,679.275,02000,5,0,242.95,2010,2000,1,0,0,2,0,22.084637841525385
2,fold_2_validation,2010173387544399308500000000,다사292405,188.0,563.61,02000,5,0,206.53,2010,2000,1,0,0,3,1,19.976441230711917
2,fold_2_train,2010173389524351073300000000,,,471.0,17000,2,0,17.89,2010,17000,0,0,1,2,1,0.0
2,fold_2_validation,2010173395894399019500000000,다사292404,175.0,593.9,02000,5,0,222.94,2010,2000,1,0,0,2,0,19.30891967771805
2,fold_2_train,2010173474774328544000000000,다사292334,5.0,482.16,17000,2,0,29.22,2010,17000,0,0,1,1,1,0.32882900700678036
2,fold_2_train,2010173532994354000800000000,,,3752.19,17000,5,0,0.0,2010,17000,0,0,1,3,1,0.0
2,fold_2_train,2010173584694320398600000000,,,21.84,17000,1,0,0.1,2010,17000,0,0,1,0,1,0.0
2,fold_2_train,2010173587054347431000000000,,,904.8,17000,2,0,0.0,2010,17000,0,0,1,0,1,0.0
2,fold_2_validation,2010173592094386371700000000,다사294392,294.0,1105.46,04000,8,0,508.73,2010,4000,0,1,0,29,0,1.4924822813064238
2,fold_2_validation,2010173607154386356400000000,다사294392,294.0,1071.44,04000,7,0,425.68,2010,4000,0,1,0,24,0,1.446551856677722
2,fold_2_train,2010173614054334198100000000,다사294340,0.0,252.0,17000,3,0,15.22,2010,17000,0,0,1,0,1,0.0
2,fold_2_train,2010173630394350159300000000,다사294356,8.0,391.0,17000,1,0,11.83,2010,17000,0,0,1,0,1,0.2634706530922004
2,fold_2_train,2010173637484320473500000000,,,10320.36,17000,3,0,46.56,2010,17000,0,0,1,0,1,0.0
2,fold_2_train,2010173639294324484600000000,다사294330,13.0,1046.1,17000,1,0,49.48,2010,17000,0,0,1,0,1,2.19870883877946
2,fold_2_validation,2010173667104390235000000000,다사295396,1038.0,10565.98,14000,13,6,668.9,2010,14000,0,1,0,76,0,489.18472269984784
2,fold_2_train,2010173677944324942900000000,다사295330,8.0,336.0,17000,2,0,18.0,2010,17000,0,0,1,1,1,0.4255979429432758
2,fold_2_train,2010173706264348905800000000,,,15.5,17000,1,0,0.73,2010,17000,0,0,1,0,1,0.0
2,fold_2_validation,2010173712534381842600000000,다사295387,33.0,421.29,04000,3,0,178.51,2010,4000,0,1,0,31,0,0.41875746903386574
2,fold_2_validation,2010173737374398382800000000,다사295404,94.0,96.25,04000,1,0,59.34,2010,4000,0,1,0,23,0,0.05254688615341779
2,fold_2_train,2010173739794350382100000000,다사295356,13.0,82.0,17000,2,0,4.96,2010,17000,0,0,1,0,1,0.04426801835004874
2,fold_2_validation,2010173769504407182100000000,다사296413,432.0,596.38,02000,5,0,202.03,2010,2000,1,0,0,11,1,51.790951525166136
2,fold_2_train,2010173817524319883600000000,다사296325,8.0,144.0,17000,2,0,8.73,2010,17000,0,0,1,0,1,0.09372597356634652
2,fold_2_train,2010173840624320099700000000,다사296325,8.0,1244.6,17000,1,0,75.42,2010,17000,0,0,1,0,1,0.8100787965324644
2,fold_2_train,2010173871144351829800000000,다사297357,5.0,1499.77,17000,3,0,0.0,2010,17000,0,0,1,0,1,0.5536413035453244
2,fold_2_validation,2010173885414408298100000000,다사297414,364.0,586.14,02000,5,0,211.76,2010,2000,1,0,0,15,0,45.85050439754891
2,fold_2_train,2010173885784340673200000000,다사297346,8.0,64.0,17000,2,0,0.97,2010,17000,0,0,1,0,1,0.025861126257099493
2,fold_2_train,2010173893934340925500000000,다사297346,8.0,40.0,17000,1,0,0.6,2010,17000,0,0,1,0,1,0.016163203910687183
2,fold_2_validation,2010173968104382964300000000,다사298388,134.0,658.7,02000,5,0,194.02,2010,2000,1,0,0,13,0,25.60439487121917
2,fold_2_validation,2010173987784405571700000000,다사298411,548.0,989.92,04000,8,0,339.48,2010,4000,0,1,0,27,0,19.878967860617575
2,fold_2_validation,2010174009334406628200000000,다사298412,897.0,1765.64,02000,7,1,299.41,2010,2000,1,0,0,27,0,147.37995861060497
2,fold_2_validation,2010174019234408167200000000,다사298414,373.0,404.88,02000,5,0,244.79,2010,2000,1,0,0,18,0,166.6447703451788
2,fold_2_validation,2010174099454383261200000000,다사299389,101.0,656.07,02000,5,0,199.6,2010,2000,1,0,0,18,0,21.740613782979437
2,fold_2_validation,2010174158644407848400000000,다사300413,420.0,330.72,02000,5,0,225.59,2010,2000,1,0,0,16,0,12.351632908343133
2,fold_2_validation,2010174179404407804500000000,다사300413,420.0,565.91,02000,5,0,250.96,2010,2000,1,0,0,8,0,21.13543958381852
2,fold_2_train,2010174201444344974900000000,다사300350,5.0,13.2,17000,1,0,0.0,2010,17000,0,0,1,0,1,0.006956653723074589
2,fold_2_train,2010174202874344795600000000,다사300350,5.0,511.68,17000,1,0,0.0,2010,17000,0,0,1,0,1,0.26966519522900045
2,fold_2_validation,2010174206704407691200000000,다사300413,420.0,659.64,02000,5,0,183.28,2010,2000,1,0,0,1,0,24.63603994817206
2,fold_2_train,2010174214254345058200000000,다사300350,5.0,511.68,17000,1,0,0.0,2010,17000,0,0,1,0,1,0.26966519522900045
2,fold_2_validation,2010174226574408757400000000,다사300414,182.0,1323.3,02000,5,0,194.15,2010,2000,1,0,0,19,0,30.183991044586065
2,fold_2_validation,2010174229514406892800000000,다사300412,940.0,713.52,02000,6,0,344.2,2010,2000,1,0,0,2,0,42.18272651334009
2,fold_2_train,2010174230934345243500000000,다사300351,44.0,436.59,17000,1,0,9.12,2010,17000,0,0,1,1,1,2.153950000448507
2,fold_2_train,2010174244674333350900000000,다사300339,83.0,5952.76,09000,8,2,546.05,2010,9000,0,0,0,37,0,27.547396239880463
2,fold_2_train,2010174244804344867400000000,다사300350,5.0,741.51,17000,1,0,0.0,2010,17000,0,0,1,0,1,0.390790022893715
2,fold_2_validation,2010174307064415294200000000,다사301421,94.0,402.64,02000,5,0,234.64,2010,2000,1,0,0,9,1,10.876438428621073
2,fold_2_train,2010174310964341460900000000,다사301347,75.0,330.64,01000,3,0,133.86,2010,1000,1,0,0,26,0,6.7167402114237404
2,fold_2_validation,2010174312114415114200000000,다사301420,366.0,424.53,02000,5,0,211.42,2010,2000,1,0,0,2,1,14.002452218308619
2,fold_2_train,2010174324294341402000000000,다사301347,75.0,422.43,01000,3,0,171.09,2010,1000,1,0,0,24,0,8.58139537718283
2,fold_2_train,2010174335304323716800000000,다사301329,20.0,1257.87,17000,2,0,80.75,2010,17000,0,0,1,0,1,7.246191467851063
2,fold_2_validation,2010174351704406144400000000,다사302411,1081.0,695.92,02000,5,0,263.51,2010,2000,1,0,0,7,0,52.055026382243064
2,fold_2_validation,2010174426484416962400000000,다사302422,224.0,219.6,03000,1,0,0.0,2010,3000,0,1,0,4,0,0.3515266286437862
2,fold_2_validation,2010174456654388528500000000,다사303394,333.0,648.86,02000,5,0,210.94,2010,2000,1,0,0,10,0,20.96458866272512
2,fold_2_train,2010174470924327717700000000,,,1010.41,18000,5,0,286.31,2010,18000,0,0,1,3,1,0.0
2,fold_2_validation,2010174487344408729900000000,다사303414,85.0,115.2,03000,2,0,52.75,2010,3000,0,1,0,0,0,0.15794564843769787
2,fold_2_train,2010174535324319692800000000,다사303325,23.0,254.5,04000,1,0,0.0,2010,4000,0,1,0,5,1,0.44896894762476375
2,fold_2_train,2010174546164320053400000000,다사303325,23.0,605.05,17000,1,0,0.0,2010,17000,0,0,1,2,1,1.067381775089836
2,fold_2_validation,2010174567014387330800000000,다사304393,387.0,647.12,02000,5,0,214.56,2010,2000,1,0,0,7,0,32.10785687563479
2,fold_2_validation,2010174586684406849600000000,다사304412,112.0,10884.16,11000,5,1,162.04,2010,11000,0,0,0,4,0,12.36742880129292
2,fold_2_validation,2010174588244389496700000000,다사304395,571.0,485.8,11000,4,1,192.55,2010,11000,0,0,0,22,0,0.5900765932274147
2,fold_2_train,2010174591574318495100000000,다사304324,18.0,310.49,17000,2,0,129.91213,2010,17000,0,0,1,3,1,1.2598072696534235
2,fold_2_validation,2010174603504405851900000000,다사304411,404.0,306.49,01000,4,0,185.75,2010,1000,1,0,0,2,0,9.885854202884586
2,fold_2_train,2010174648874362450500000000,다사304368,183.0,718.81,02000,5,0,238.02,2010,2000,1,0,0,3,1,27.01040593463219
2,fold_2_validation,2010174694934403294300000000,다사305409,536.0,4426.67,02000,15,2,522.6,2010,2000,1,0,0,25,0,148.28427454439614
2,fold_2_validation,2010174702644386793900000000,다사305392,245.0,405.4,02000,4,0,166.63,2010,2000,1,0,0,6,0,19.455741483864877
2,fold_2_validation,2010174706154397449200000000,다사305403,367.0,698.08,02000,5,0,169.93,2010,2000,1,0,0,19,0,34.09245330184138
2,fold_2_validation,2010174712894388632200000000,다사305394,289.0,463.09,02000,5,0,198.41,2010,2000,1,0,0,7,0,15.771640316522854
2,fold_2_validation,2010174725344395208000000000,다사305401,81.0,534.12,02000,5,0,174.61,2010,2000,1,0,0,45,0,10.879903834547138
2,fold_2_train,2010174731004321177900000000,다사305327,5.0,766.68,30000,2,0,0.0,2010,30000,0,0,0,0,1,0.33563164046596533
2,fold_2_validation,2010174733714395365500000000,다사305401,81.0,650.02,02000,5,0,168.75,2010,2000,1,0,0,22,0,13.240760672755803
2,fold_2_validation,2010174735114400226100000000,다사305406,114.0,657.0,02000,5,0,200.0,2010,2000,1,0,0,13,0,15.74614931721591
2,fold_2_train,2010174736384336939200000000,다사305342,33.0,239.39,01000,3,0,79.8,2010,1000,1,0,0,1,0,4.71884762650005
2,fold_2_validation,2010174742344403747200000000,다사306409,711.0,587.81,02000,5,0,269.64,2010,2000,1,0,0,15,0,17.355121632319356
2,fold_2_train,2010174768174361370800000000,다사306367,43.0,351.54,02000,4,1,0.0,2010,2000,1,0,0,2,1,12.519904752044726
2,fold_2_train,2010174784644336603600000000,다사306342,48.0,196.1,01000,2,0,65.41,2010,1000,1,0,0,1,0,3.456521739130434
2,fold_2_validation,2010174790124387219000000000,다사306393,372.0,659.32,02000,5,0,171.03,2010,2000,1,0,0,1,0,25.21598289236274
2,fold_2_train,2010174793394367458600000000,다사306373,185.0,599.66,11000,4,1,199.57,2010,11000,0,0,0,10,0,0.9581062406439914
2,fold_2_train,2010174844364336954200000000,다사306342,48.0,282.34,01000,2,1,79.5,2010,1000,1,0,0,0,0,4.976615746180963
2,fold_2_train,2010174850944336723100000000,다사306342,48.0,335.34,01000,2,1,79.97,2010,1000,1,0,0,0,0,5.91081081081081
2,fold_2_train,2010174884704323346900000000,다사307329,5.0,60.0,17000,2,0,0.0,2010,17000,0,0,1,2,1,0.053019551843401444
2,fold_2_train,2010174884754323715100000000,다사307329,5.0,76.45,04000,2,0,98.01,2010,4000,0,1,0,2,1,0.06755574564046735
2,fold_2_validation,2010174983964388504600000000,다사308394,259.0,398.52,02000,5,0,181.48,2010,2000,1,0,0,10,1,15.233232242537621
2,fold_2_validation,2010174988684387222300000000,다사308393,296.0,66.96,01000,1,0,0.0,2010,1000,1,0,0,11,0,3.7388997593409257
2,fold_2_validation,2010175002454388476800000000,다사308394,259.0,394.39,01000,4,0,179.59,2010,1000,1,0,0,18,1,15.075365010876274
2,fold_2_train,2010175075274337481100000000,다사309343,33.0,226.65,01000,2,0,76.06,2010,1000,1,0,0,0,0,4.38032573747738
2,fold_2_train,2010175127764337566200000000,다사309343,33.0,296.28,01000,2,1,69.89,2010,1000,1,0,0,0,0,5.726022102359575
2,fold_2_validation,2010175133134398110700000000,다사309403,208.0,458.56,04000,3,0,130.05,2010,4000,0,1,0,10,0,0.741388821501629
2,fold_2_validation,2010175151114384770800000000,다사310390,410.0,644.54,02000,5,0,242.86,2010,2000,1,0,0,6,0,17.932727655148135
2,fold_2_validation,2010175186534398188700000000,다사310403,203.0,765.72,04000,4,0,173.75,2010,4000,0,1,0,18,0,1.8412574092763432
2,fold_2_validation,2010175188244391592700000000,다사310397,334.0,696.41,02000,5,0,195.51,2010,2000,1,0,0,15,0,22.738642357989637
2,fold_2_train,2010175211244334248600000000,다사310340,527.0,386.42,01000,3,0,175.97,2010,1000,1,0,0,11,0,13.749005502212604
2,fold_2_train,2010175229004333771600000000,다사310339,121.0,376.54,01000,3,0,160.37,2010,1000,1,0,0,29,0,7.486081490074168
2,fold_2_validation,2010175278884390372100000000,다사311396,244.0,559.33,02000,5,0,195.37,2010,2000,1,0,0,37,0,20.656594655075796
2,fold_2_train,2010175291164338742300000000,다사311344,164.0,463.48,01000,4,0,178.12,2010,1000,1,0,0,4,0,13.456875998390357
2,fold_2_train,2010175293364327659100000000,다사311333,220.0,1696.04,10000,3,1,79.88,2010,10000,0,0,0,0,1,2.2907641199113553
2,fold_2_train,2010175296634340374500000000,다사311346,252.0,533.64,01000,4,0,179.25,2010,1000,1,0,0,1,0,17.143217730280277
2,fold_2_train,2010175301114339337700000000,다사311345,247.0,470.77,01000,4,0,179.55,2010,1000,1,0,0,3,0,13.267466577517226
2,fold_2_train,2010175328864338852400000000,다사311344,164.0,466.51,01000,4,0,177.92,2010,1000,1,0,0,5,0,13.54485031071262
2,fold_2_train,2010175334654340871900000000,다사311346,252.0,479.26,01000,4,0,179.97,2010,1000,1,0,0,1,0,15.396256894936897
2,fold_2_train,2010175336504339659700000000,다사311345,247.0,530.99,01000,4,0,179.57,2010,1000,1,0,0,2,0,14.964615582972307
2,fold_2_train,2010175346404334470800000000,다사311340,157.0,361.71,01000,3,0,168.71,2010,1000,1,0,0,34,0,3.13451522662565
2,fold_2_train,2010175350524334992300000000,다사311340,157.0,382.95,01000,3,0,173.05,2010,1000,1,0,0,39,0,3.3185773300055095
2,fold_2_train,2010175356904340286100000000,다사311346,252.0,479.96,01000,4,0,173.71,2010,1000,1,0,0,1,0,15.418744437870702
2,fold_2_train,2010175357364339295400000000,다사311345,247.0,450.87,01000,4,0,171.69,2010,1000,1,0,0,3,0,12.706635205737818
2,fold_2_validation,2010175359344376384000000000,다사312382,8.0,143.73,01000,2,0,0.0,2010,1000,1,0,0,0,0,4.038352123063955
2,fold_2_train,2010175362204334741800000000,다사311340,157.0,408.63,01000,3,0,171.69,2010,1000,1,0,0,28,0,3.5411156922839835
2,fold_2_train,2010175362724341356800000000,다사311347,126.0,479.38,01000,4,0,179.21,2010,1000,1,0,0,5,0,11.742040835369659
2,fold_2_validation,2010175363804376551600000000,다사312382,8.0,141.0,01000,2,0,0.0,2010,1000,1,0,0,0,0,3.9616478769360444
2,fold_2_train,2010175379714339429300000000,다사312345,204.0,517.22,01000,4,0,176.35,2010,1000,1,0,0,1,0,13.816228616922098
2,fold_2_train,2010175379824340869500000000,다사312346,203.0,557.67,01000,4,0,178.0,2010,1000,1,0,0,0,0,12.62452396113404
2,fold_2_train,2010175390244334159900000000,다사312339,213.0,393.84,01000,3,0,157.16,2010,1000,1,0,0,36,0,12.846302105841207
2,fold_2_train,2010175391514338988100000000,다사312344,117.0,524.92,01000,4,0,179.15,2010,1000,1,0,0,1,0,17.722218695353575
2,fold_2_train,2010175398474334583400000000,다사312340,173.0,350.56,01000,3,0,163.13,2010,1000,1,0,0,28,0,6.5982487901681575
2,fold_2_train,2010175404104334189100000000,다사312339,213.0,427.22,01000,3,0,170.68,2010,1000,1,0,0,30,0,13.935093402542861
